11.275	1.7197			
11.283	1.226			
11.292	0.71301			
11.3	0.24357			
11.308	-0.13509			
11.317	-0.39723			
11.325	-0.54018			
11.333	-0.58163			
11.342	-0.55361			
11.35	-0.49442			
11.358	-0.44038			
11.367	-0.4192			
11.375	-0.44618			
11.383	-0.52402			
11.392	-0.64567			
11.4	-0.79926			
11.408	-0.97328			
11.417	-1.1606			
11.425	-1.3604			
11.433	-1.5773			
11.442	-1.8193			
11.45	-2.0947			
11.458	-2.4091			
11.467	-2.7634			
11.475	-3.1534			
11.483	-3.5697			
11.492	-3.9981			
11.5	-4.4207			
11.508	-4.8154			
11.517	-5.1573			
11.525	-5.4193			
11.533	-5.5748			
11.542	-5.6013			
11.55	-5.4849			
11.558	-5.225			
11.567	-4.837			
11.575	-4.3527			
11.583	-3.8166			
11.592	-3.279			
11.6	-2.7873			
11.608	-2.3764			
11.617	-2.0616			
11.625	-1.8361			
11.633	-1.6734			
11.642	-1.535			
11.65	-1.3815			
11.658	-1.1833			
11.667	-0.92831			
11.675	-0.6242			
11.683	-0.29458			
11.692	0.029152			
11.7	0.31776			
11.708	0.5525			
11.717	0.72946			
11.725	0.85876			
11.733	0.95949			
11.742	1.0521			
11.75	1.1514			
11.758	1.2613			
11.767	1.3747			
11.775	1.4767			
11.783	1.5504			
11.792	1.5847			
11.8	1.5794			
11.808	1.5493			
11.817	1.5241			
11.825	1.5463			
11.833	1.6674			
11.842	1.9423			
11.85	2.4216			
11.858	3.1422			
11.867	4.1159			
11.875	5.318			
11.883	6.6799			
11.892	8.0892			
11.9	9.3992			
11.908	10.45			
11.917	11.096			
11.925	11.235			
11.933	10.831			
11.942	9.9227			
11.95	8.6176			
11.958	7.0734			
11.967	5.4663			
11.975	3.9604			
11.983	2.6822			
11.992	1.7064			
12	1.0552			
12.008	0.70758			
12.017	0.61613			
12.025	0.72359			
12.033	0.97607			
12.042	1.3299			
12.05	1.7526			
12.058	2.2191			
12.067	2.7076			
12.075	3.1953			
12.083	3.657			
12.092	4.0666			
12.1	4.4005			
12.108	4.6406			
12.117	4.7781			
12.125	4.8141			
12.133	4.7597			
12.142	4.6326			
12.15	4.4537			
12.158	4.2428			
12.167	4.015			
12.175	3.778			
12.183	3.5321			
12.192	3.2704			
12.2	2.9815			
12.208	2.6517			
12.217	2.2683			
12.225	1.8216			
12.233	1.3071			
12.242	0.72613			
12.25	0.086628			
12.258	-0.59805			
12.267	-1.3104			
12.275	-2.0309			
12.283	-2.7404			
12.292	-3.4218			
12.3	-4.0611			
12.308	-4.648			
12.317	-5.1741			
12.325	-5.6323			
12.333	-6.0156			
12.342	-6.3168			
12.35	-6.5298			
12.358	-6.6511			
12.367	-6.6816			
12.375	-6.628			
12.383	-6.5033			
12.392	-6.3257			
12.4	-6.1174			
12.408	-5.9017			
12.417	-5.7			
12.425	-5.5285			
12.433	-5.3941			
12.442	-5.292			
12.45	-5.2038			
12.458	-5.0984			
12.467	-4.9355			
12.475	-4.6719			
12.483	-4.2691			
12.492	-3.7015			
12.5	-2.9629			
12.508	-2.0709			
12.517	-1.0681			
12.525	-0.019216			
12.533	0.99567			
12.542	1.8905			
12.55	2.5853			
12.558	3.0185			
12.567	3.1572			
12.575	3.0025			
12.583	2.5897			
12.592	1.9809			
12.6	1.2533			
12.608	0.48615			
12.617	-0.2521			
12.625	-0.91154			
12.633	-1.4636			
12.642	-1.8991			
12.65	-2.2232			
12.658	-2.4496			
12.667	-2.5961			
12.675	-2.6812			
12.683	-2.7229			
12.692	-2.7388			
12.7	-2.7455			
12.708	-2.7587			
12.717	-2.7922			
12.725	-2.8562			
12.733	-2.9563			
12.742	-3.0912			
12.75	-3.2529			
12.758	-3.4266			
12.767	-3.5936			
12.775	-3.7344			
12.783	-3.8333			
12.792	-3.8812			
12.8	-3.8776			
12.808	-3.8296			
12.817	-3.7493			
12.825	-3.6496			
12.833	-3.5403			
12.842	-3.4251			
12.85	-3.3003			
12.858	-3.1556			
12.867	-2.9765			
12.875	-2.7486			
12.883	-2.4621			
12.892	-2.1163			
12.9	-1.7226			
12.908	-1.3043			
12.917	-0.8937			
12.925	-0.52558			
12.933	-0.23006			
12.942	-0.025389			
12.95	0.086778			
12.958	0.12219			
12.967	0.11075			
12.975	0.089799			
12.983	0.095587			
12.992	0.15503			
13	0.27978			
13.008	0.46429			
13.017	0.6885			
13.025	0.92504			
13.033	1.1493			
13.042	1.3506			
13.05	1.5407			
13.058	1.7583			
13.067	2.0661			
13.075	2.5406			
13.083	3.2555			
13.092	4.261			
13.1	5.5636			
13.108	7.1121			
13.117	8.7937			
13.125	10.444			
13.133	11.871			
13.142	12.885			
13.15	13.342			
13.158	13.166			
13.167	12.37			
13.175	11.053			
13.183	9.3821			
13.192	7.5575			
13.2	5.7782			
13.208	4.2087			
13.217	2.958			
13.225	2.0729			
13.233	1.5437			
13.242	1.3193			
13.25	1.3261			
13.258	1.4855			
13.267	1.7273			
13.275	1.997			
13.283	2.2582			
13.292	2.4905			
13.3	2.686			
13.308	2.8443			
13.317	2.9686			
13.325	3.0618			
13.333	3.1253			
13.342	3.1569			
13.35	3.1526			
13.358	3.1074			
13.367	3.0177			
13.375	2.8828			
13.383	2.7058			
13.392	2.4922			
13.4	2.2484			
13.408	1.9792			
13.417	1.686			
13.425	1.3665			
13.433	1.0157			
13.442	0.62775			
13.45	0.19855			
13.458	-0.27253			
13.467	-0.78166			
13.475	-1.321			
13.483	-1.88			
13.492	-2.4477			
13.5	-3.0135			
13.508	-3.5675			
13.517	-4.0992			
13.525	-4.5966			
13.533	-5.0448			
13.542	-5.4277			
13.55	-5.7304			
13.558	-5.9435			
13.567	-6.0665			
13.575	-6.1097			
13.583	-6.0928			
13.592	-6.0405			
13.6	-5.9771			
13.608	-5.9204			
13.617	-5.8769			
13.625	-5.8403			
13.633	-5.792			
13.642	-5.7051			
13.65	-5.5489			
13.658	-5.2947			
13.667	-4.9208			
13.675	-4.4156			
13.683	-3.7806			
13.692	-3.031			
13.7	-2.1951			
13.708	-1.3131			
13.717	-0.43327			
13.725	0.39238			
13.733	1.1141			
13.742	1.6905			
13.75	2.0935			
13.758	2.3119			
13.767	2.351			
13.775	2.2299			
13.783	1.9771			
13.792	1.6241			
13.8	1.2008			
13.808	0.73139			
13.817	0.23325			
13.825	-0.28223			
13.833	-0.80755			
13.842	-1.3365			
13.85	-1.862			
13.858	-2.3759			
13.867	-2.869			
13.875	-3.3331			
13.883	-3.7621			
13.892	-4.153			
13.9	-4.5055			
13.908	-4.8203			
13.917	-5.0973			
13.925	-5.3334			
13.933	-5.5212			
13.942	-5.6486			
13.95	-5.7006			
13.958	-5.6617			
13.967	-5.5192			
13.975	-5.2672			
13.983	-4.9085			
13.992	-4.4565			
14	-3.9336			
14.008	-3.37			
14.017	-2.7994			
14.025	-2.255			
14.033	-1.7653			
14.042	-1.3494			
14.05	-1.015			
14.058	-0.75773			
14.067	-0.5627			
14.075	-0.40848			
14.083	-0.27217			
14.092	-0.13459			
14.1	0.015772			
14.108	0.18104			
14.117	0.3548			
14.125	0.52515			
14.133	0.67926			
14.142	0.80784			
14.15	0.90855			
14.158	0.9871			
14.167	1.0557			
14.175	1.1291			
14.183	1.2198			
14.192	1.3329			
14.2	1.4642			
14.208	1.6006			
14.217	1.7235			
14.225	1.8145			
14.233	1.8613			
14.242	1.8619			
14.25	1.8271			
14.258	1.7797			
14.267	1.7526			
14.275	1.7854			
14.283	1.921			
14.292	2.1998			
14.3	2.6541			
14.308	3.3002			
14.317	4.1303			
14.325	5.1065			
14.333	6.1587			
14.342	7.1895			
14.35	8.0864			
14.358	8.7388			
14.367	9.0581			
14.375	8.9937			
14.383	8.544			
14.392	7.7573			
14.4	6.723			
14.408	5.5566			
14.417	4.3802			
14.425	3.3029			
14.433	2.4072			
14.442	1.7399			
14.45	1.3127			
14.458	1.1078			
14.467	1.0882			
14.475	1.2088			
14.483	1.4264			
14.492	1.7051			
14.5	2.0192			
14.508	2.3514			
14.517	2.6902			
14.525	3.0258			
14.533	3.3477			
14.542	3.6432			
14.55	3.8978			
14.558	4.097			
14.567	4.2295			
14.575	4.2897			
14.583	4.2791			
14.592	4.2063			
14.6	4.0852			
14.608	3.9314			
14.617	3.7591			
14.625	3.5785			
14.633	3.394			
14.642	3.2042			
14.65	3.002			
14.658	2.7765			
14.667	2.5143			
14.675	2.2014			
14.683	1.8255			
14.692	1.3785			
14.7	0.85796			
14.708	0.26868			
14.717	-0.37788			
14.725	-1.0648			
14.733	-1.7721			
14.742	-2.4794			
14.75	-3.1686			
14.758	-3.8249			
14.767	-4.4371			
14.775	-4.997			
14.783	-5.4975			
14.792	-5.9311			
14.8	-6.2894			
14.808	-6.5634			
14.817	-6.7452			
14.825	-6.83			
14.833	-6.8191			
14.842	-6.7202			
14.85	-6.5474			
14.858	-6.3195			
14.867	-6.0561			
14.875	-5.7746			
14.883	-5.4863			
14.892	-5.1947			
14.9	-4.8947			
14.908	-4.5734			
14.917	-4.2124			
14.925	-3.7913			
14.933	-3.2928			
14.942	-2.7081			
14.95	-2.0419			
14.958	-1.3164			
14.967	-0.57169			
14.975	0.13793			
14.983	0.75145			
14.992	1.212			
15	1.4778			
15.008	1.5315			
15.017	1.3835			
15.025	1.0701			
15.033	0.6453			
15.042	0.1699			
15.05	-0.301			
15.058	-0.72739			
15.067	-1.0896			
15.075	-1.3881			
15.083	-1.6394			
15.092	-1.8688			
15.1	-2.103			
15.108	-2.3638			
15.117	-2.6637			
15.125	-3.005			
15.133	-3.38			
15.142	-3.7737			
15.15	-4.1662			
15.158	-4.5361			
15.167	-4.8626			
15.175	-5.128			
15.183	-5.3184			
15.192	-5.4251			
15.2	-5.4451			
15.208	-5.3805			
15.217	-5.2382			
15.225	-5.0283			
15.233	-4.7614			
15.242	-4.4474			
15.25	-4.0933			
15.258	-3.7033			
15.267	-3.2804			
15.275	-2.8276			
15.283	-2.3509			
15.292	-1.8597			
15.3	-1.3676			
15.308	-0.89024			
15.317	-0.44354			
15.325	-0.041293			
15.333	0.30657			
15.342	0.59506			
15.35	0.82455			
15.358	1.0006			
15.367	1.1338			
15.375	1.2379			
15.383	1.3287			
15.392	1.4207			
15.4	1.5238			
15.408	1.6407			
15.417	1.7655			
15.425	1.8845			
15.433	1.9801			
15.442	2.0361			
15.45	2.044			
15.458	2.0097			
15.467	1.9569			
15.475	1.9289			
15.483	1.9853			
15.492	2.1947			
15.5	2.6222			
15.508	3.3145			
15.517	4.2849			
15.525	5.5021			
15.533	6.8869			
15.542	8.3178			
15.55	9.648			
15.558	10.728			
15.567	11.431			
15.575	11.675			
15.583	11.433			
15.592	10.741			
15.6	9.6853			
15.608	8.3871			
15.617	6.9846			
15.625	5.6116			
15.633	4.3818			
15.642	3.3788			
15.65	2.6507			
15.658	2.2109			
15.667	2.0418			
15.675	2.101			
15.683	2.3292			
15.692	2.6583			
15.7	3.0209			
15.708	3.3585			
15.717	3.628			
15.725	3.8056			
15.733	3.886			
15.742	3.8792			
15.75	3.8027			
15.758	3.6756			
15.767	3.5118			
15.775	3.3187			
15.783	3.0966			
15.792	2.8428			
15.8	2.5545			
15.808	2.232			
15.817	1.879			
15.825	1.5014			
15.833	1.105			
15.842	0.69276			
15.85	0.26322			
15.858	-0.18915			
15.867	-0.67217			
15.875	-1.193			
15.883	-1.7552			
15.892	-2.3563			
15.9	-2.9869			
15.908	-3.6314			
15.917	-4.2691			
15.925	-4.8771			
15.933	-5.4328			
15.942	-5.9158			
15.95	-6.3111			
15.958	-6.6096			
15.967	-6.8099			
15.975	-6.9172			
15.983	-6.942			
15.992	-6.897			
16	-6.7937			
16.008	-6.6401			
16.017	-6.4386			
16.025	-6.1868			
16.033	-5.8789			
16.042	-5.5084			
16.05	-5.0705			
16.058	-4.5638			
16.067	-3.9912			
16.075	-3.3602			
16.083	-2.6821			
16.092	-1.9723			
16.1	-1.2499			
16.108	-0.53785			
16.117	0.13711			
16.125	0.74566			
16.133	1.258			
16.142	1.6473			
16.15	1.8937			
16.158	1.9886			
16.167	1.9364			
16.175	1.7553			
16.183	1.4738			
16.192	1.1257			
16.2	0.74418			
16.208	0.35581			
16.217	-0.022564			
16.225	-0.38478			
16.233	-0.7336			
16.242	-1.0776			
16.25	-1.4277			
16.258	-1.7942			
16.267	-2.1852			
16.275	-2.6055			
16.283	-3.056			
16.292	-3.5334			
16.3	-4.0301			
16.308	-4.533			
16.317	-5.024			
16.325	-5.4807			
16.333	-5.8781			
16.342	-6.1917			
16.35	-6.4007			
16.358	-6.4913			
16.367	-6.4588			
16.375	-6.3088			
16.383	-6.0555			
16.392	-5.7199			
16.4	-5.3251			
16.408	-4.8937			
16.417	-4.4442			
16.425	-3.99			
16.433	-3.5389			
16.442	-3.0948			
16.45	-2.6595			
16.458	-2.2353			
16.467	-1.8265			
16.475	-1.4403			
16.483	-1.085			
16.492	-0.76785			
16.5	-0.49121			
16.508	-0.24991			
16.517	-0.030136			
16.525	0.18883			
16.533	0.43039			
16.542	0.71481			
16.55	1.0534			
16.558	1.4446			
16.567	1.8723			
16.575	2.3082			
16.583	2.7167			
16.592	3.0617			
16.6	3.3148			
16.608	3.4626			
16.617	3.5121			
16.625	3.4923			
16.633	3.4522			
16.642	3.4536			
16.65	3.5602			
16.658	3.8246			
16.667	4.2764			
16.675	4.9123			
16.683	5.6927			
16.692	6.5446			
16.7	7.3711			
16.708	8.0656			
16.717	8.5291			
16.725	8.686			
16.733	8.4958			
16.742	7.9597			
16.75	7.1196			
16.758	6.0514			
16.767	4.8537			
16.775	3.6334			
16.783	2.4925			
16.792	1.516			
16.8	0.76431			
16.808	0.26937			
16.817	0.035387			
16.825	0.04257			
16.833	0.25278			
16.842	0.61585			
16.85	1.0758			
16.858	1.5765			
16.867	2.0672			
16.875	2.5066			
16.883	2.8668			
16.892	3.1358			
16.9	3.3175			
16.908	3.4302			
16.917	3.5026			
16.925	3.568			
16.933	3.6577			
16.942	3.7937			
16.95	3.984			
16.958	4.2196			
16.967	4.4762			
16.975	4.719			
16.983	4.9114			
16.992	5.0236			
17	5.039			
17.008	4.9578			
17.017	4.7938			
17.025	4.569			
17.033	4.306			
17.042	4.0208			
17.05	3.7203			
17.058	3.4019			
17.067	3.0572			
17.075	2.6763			
17.083	2.2516			
17.092	1.7797			
17.1	1.2613			
17.108	0.69992			
17.117	0.10005			
17.125	-0.534			
17.133	-1.198			
17.142	-1.8867			
17.15	-2.5922			
17.158	-3.303			
17.167	-4.0043			
17.175	-4.679			
17.183	-5.3111			
17.192	-5.8872			
17.2	-6.3986			
17.208	-6.8405			
17.217	-7.2097			
17.225	-7.5013			
17.233	-7.7059			
17.242	-7.8093			
17.25	-7.7936			
17.258	-7.6422			
17.267	-7.3446			
17.275	-6.9007			
17.283	-6.3225			
17.292	-5.6331			
17.3	-4.8628			
17.308	-4.0451			
17.317	-3.2128			
17.325	-2.396			
17.333	-1.6222			
17.342	-0.91631			
17.35	-0.30143			
17.358	0.20242			
17.367	0.5804			
17.375	0.82541			
17.383	0.94007			
17.392	0.93699			
17.4	0.83701			
17.408	0.66566			
17.417	0.44879			
17.425	0.20836			
17.433	-0.040546			
17.442	-0.29098			
17.45	-0.54355			
17.458	-0.80433			
17.467	-1.0818			
17.475	-1.384			
17.483	-1.7156			
17.492	-2.077			
17.5	-2.4636			
17.508	-2.8668			
17.517	-3.2754			
17.525	-3.677			
17.533	-4.0602			
17.542	-4.4157			
17.55	-4.737			
17.558	-5.0212			
17.567	-5.2672			
17.575	-5.475			
17.583	-5.6426			
17.592	-5.7654			
17.6	-5.835			
17.608	-5.8406			
17.617	-5.7711			
17.625	-5.6175			
17.633	-5.3749			
17.642	-5.0434			
17.65	-4.6281			
17.658	-4.1384			
17.667	-3.588			
17.675	-2.9948			
17.683	-2.3816			
17.692	-1.7755			
17.7	-1.2059			
17.708	-0.70082			
17.717	-0.28194			
17.725	0.040861			
17.733	0.27292			
17.742	0.43525			
17.75	0.56119			
17.758	0.68941			
17.767	0.85465			
17.775	1.0783			
17.783	1.3615			
17.792	1.6826			
17.8	2.0007			
17.808	2.2648			
17.817	2.4277			
17.825	2.4602			
17.833	2.3651			
17.842	2.1842			
17.85	1.9993			
17.858	1.923			
17.867	2.0821			
17.875	2.5932			
17.883	3.5362			
17.892	4.9297			
17.9	6.7146			
17.908	8.7508			
17.917	10.831			
17.925	12.71			
17.933	14.146			
17.942	14.946			
17.95	15.001			
17.958	14.307			
17.967	12.967			
17.975	11.165			
17.983	9.1321			
17.992	7.103			
18	5.2791			
18.008	3.8018			
18.017	2.7423			
18.025	2.1057			
18.033	1.8439			
18.042	1.8757			
18.05	2.1046			
18.058	2.4354			
18.067	2.785			
18.075	3.0893			
18.083	3.3061			
18.092	3.4142			
18.1	3.4111			
18.108	3.3094			
18.117	3.1311			
18.125	2.9028			
18.133	2.6504			
18.142	2.3947			
18.15	2.1492			
18.158	1.9192			
18.167	1.7026			
18.175	1.4919			
18.183	1.2762			
18.192	1.0433			
18.2	0.78131			
18.208	0.48007			
18.217	0.13249			
18.225	-0.26431			
18.233	-0.70813			
18.242	-1.1916			
18.25	-1.7031			
18.258	-2.2285			
18.267	-2.7529			
18.275	-3.2628			
18.283	-3.747			
18.292	-4.1962			
18.3	-4.6028			
18.308	-4.9598			
18.317	-5.2606			
18.325	-5.5001			
18.333	-5.6762			
18.342	-5.7914			
18.35	-5.8531			
18.358	-5.8724			
18.367	-5.8616			
18.375	-5.8298			
18.383	-5.7802			
18.392	-5.708			
18.4	-5.6018			
18.408	-5.4451			
18.417	-5.2208			
18.425	-4.9146			
18.433	-4.5178			
18.442	-4.029			
18.45	-3.4543			
18.458	-2.8072			
18.467	-2.1077			
18.475	-1.3812			
18.483	-0.65785			
18.492	0.028792			
18.5	0.64386			
18.508	1.1537			
18.517	1.5293			
18.525	1.7494			
18.533	1.8029			
18.542	1.6908			
18.55	1.4257			
18.558	1.0303			
18.567	0.53417			
18.575	-0.029846			
18.583	-0.63026			
18.592	-1.2404			
18.6	-1.8407			
18.608	-2.4191			
18.617	-2.9689			
18.625	-3.486			
18.633	-3.9647			
18.642	-4.3956			
18.65	-4.7642			
18.658	-5.0525			
18.667	-5.2429			
18.675	-5.3223			
18.683	-5.2864			
18.692	-5.1425			
18.7	-4.9091			
18.708	-4.613			
18.717	-4.2848			
18.725	-3.9526			
18.733	-3.6362			
18.742	-3.3442			
18.75	-3.0731			
18.758	-2.8099			
18.767	-2.5376			
18.775	-2.2415			
18.783	-1.9148			
18.792	-1.5615			
18.8	-1.1967			
18.808	-0.8432			
18.817	-0.52547			
18.825	-0.26412			
18.833	-0.07073			
18.842	0.05457			
18.85	0.12279			
18.858	0.1532			
18.867	0.16896			
18.875	0.19231			
18.883	0.24062			
18.892	0.32384			
18.9	0.44376			
18.908	0.59487			
18.917	0.76652			
18.925	0.94573			
18.933	1.1201			
18.942	1.2802			
18.95	1.4211			
18.958	1.5422			
18.967	1.646			
18.975	1.7368			
18.983	1.8195			
18.992	1.9006			
19	1.9913			
19.008	2.1108			
19.017	2.2899			
19.025	2.5709			
19.033	3.0019			
19.042	3.6267			
19.05	4.4698			
19.058	5.5227			
19.067	6.7341			
19.075	8.009			
19.083	9.2194			
19.092	10.224			
19.1	10.896			
19.108	11.144			
19.117	10.936			
19.125	10.302			
19.133	9.3273			
19.142	8.1387			
19.15	6.8767			
19.158	5.6729			
19.167	4.6306			
19.175	3.8141			
19.183	3.2462			
19.192	2.9133			
19.2	2.7758			
19.208	2.7798			
19.217	2.8682			
19.225	2.9902			
19.233	3.1068			
19.242	3.1933			
19.25	3.2384			
19.258	3.2418			
19.267	3.2097			
19.275	3.1512			
19.283	3.0747			
19.292	2.9864			
19.3	2.8893			
19.308	2.7835			
19.317	2.6662			
19.325	2.5321			
19.333	2.3732			
19.342	2.1794			
19.35	1.9393			
19.358	1.6424			
19.367	1.281			
19.375	0.85317			
19.383	0.3639			
19.392	-0.17537			
19.4	-0.7486			
19.408	-1.3383			
19.417	-1.9284			
19.425	-2.5069			
19.433	-3.0658			
19.442	-3.6008			
19.45	-4.1088			
19.458	-4.5867			
19.467	-5.0289			
19.475	-5.4273			
19.483	-5.771			
19.492	-6.0474			
19.5	-6.2444			
19.508	-6.3524			
19.517	-6.3669			
19.525	-6.2902			
19.533	-6.1322			
19.542	-5.9091			
19.55	-5.6411			
19.558	-5.3482			
19.567	-5.0459			
19.575	-4.7419			
19.583	-4.4343			
19.592	-4.1125			
19.6	-3.7599			
19.608	-3.3592			
19.617	-2.897			
19.625	-2.369			
19.633	-1.7827			
19.642	-1.1584			
19.65	-0.52697			
19.658	0.073934			
19.667	0.60588			
19.675	1.0362			
19.683	1.3436			
19.692	1.5222			
19.7	1.582			
19.708	1.5465			
19.717	1.4476			
19.725	1.3183			
19.733	1.1866			
19.742	1.0699			
19.75	0.97276			
19.758	0.8871			
19.767	0.7954			
19.775	0.67504			
19.783	0.5031			
19.792	0.26046			
19.8	-0.065291			
19.808	-0.47845			
19.817	-0.97483			
19.825	-1.5424			
19.833	-2.1622			
19.842	-2.8102			
19.85	-3.4593			
19.858	-4.0819			
19.867	-4.6531			
19.875	-5.1536			
19.883	-5.5721			
19.892	-5.9054			
19.9	-6.1579			
19.908	-6.3373			
19.917	-6.4512			
19.925	-6.5022			
19.933	-6.4859			
19.942	-6.3912			
19.95	-6.2036			
19.958	-5.9102			
19.967	-5.5052			
19.975	-4.9939			
19.983	-4.3942			
19.992	-3.735			
20	-3.0523			
20.008	-2.3838			
20.017	-1.7635			
20.025	-1.217			
20.033	-0.75844			
20.042	-0.38928			
20.05	-0.099321			
20.058	0.13031			
20.067	0.3228			
20.075	0.50086			
20.083	0.68283			
20.092	0.88032			
20.1	1.0976			
20.108	1.3326			
20.117	1.5782			
20.125	1.824			
20.133	2.0579			
20.142	2.267			
20.15	2.4393			
20.158	2.565			
20.167	2.638			
20.175	2.6572			
20.183	2.6269			
20.192	2.5569			
20.2	2.4625			
20.208	2.3645			
20.217	2.2894			
20.225	2.27			
20.233	2.3444			
20.242	2.5539			
20.25	2.9376			
20.258	3.5245			
20.267	4.3241			
20.275	5.3173			
20.283	6.4504			
20.292	7.6352			
20.3	8.7568			
20.308	9.6892			
20.317	10.316			
20.325	10.55			
20.333	10.353			
20.342	9.7425			
20.35	8.7893			
20.358	7.605			
20.367	6.323			
20.375	5.077			
20.383	3.9819			
20.392	3.1198			
20.4	2.5328			
20.408	2.2231			
20.417	2.1584			
20.425	2.2816			
20.433	2.5229			
20.442	2.8123			
20.45	3.0896			
20.458	3.312			
20.467	3.4567			
20.475	3.5193			
20.483	3.51			
20.492	3.4471			
20.5	3.3516			
20.508	3.2426			
20.517	3.134			
20.525	3.0336			
20.533	2.9423			
20.542	2.8543			
20.55	2.7582			
20.558	2.6383			
20.567	2.4764			
20.575	2.255			
20.583	1.9603			
20.592	1.5849			
20.6	1.1294			
20.608	0.60239			
20.617	0.019421			
20.625	-0.59981			
20.633	-1.2342			
20.642	-1.8635			
20.65	-2.4703			
20.658	-3.0404			
20.667	-3.5633			
20.675	-4.0315			
20.683	-4.4407			
20.692	-4.7891			
20.7	-5.0773			
20.708	-5.3078			
20.717	-5.4836			
20.725	-5.6082			
20.733	-5.6845			
20.742	-5.7153			
20.75	-5.704			
20.758	-5.6556			
20.767	-5.5767			
20.775	-5.4759			
20.783	-5.3615			
20.792	-5.24			
20.8	-5.1127			
20.808	-4.9741			
20.817	-4.811			
20.825	-4.6035			
20.833	-4.3283			
20.842	-3.9631			
20.85	-3.4925			
20.858	-2.913			
20.867	-2.236			
20.875	-1.4896			
20.883	-0.71584			
20.892	0.03405			
20.9	0.7066			
20.908	1.2542			
20.917	1.6422			
20.925	1.8542			
20.933	1.8935			
20.942	1.7814			
20.95	1.5525			
20.958	1.2475			
20.967	0.90704			
20.975	0.5655			
20.983	0.24769			
20.992	-0.032325			
21	-0.27054			
21.008	-0.47133			
21.017	-0.64548			
21.025	-0.80849			
21.033	-0.97895			
21.042	-1.1767			
21.05	-1.4205			
21.058	-1.7245			
21.067	-2.0956			
21.075	-2.53			
21.083	-3.013			
21.092	-3.5204			
21.1	-4.0218			
21.108	-4.4862			
21.117	-4.8871			
21.125	-5.2059			
21.133	-5.4333			
21.142	-5.567			
21.15	-5.609			
21.158	-5.5612			
21.167	-5.4238			
21.175	-5.1954			
21.183	-4.8757			
21.192	-4.4697			
21.2	-3.9912			
21.208	-3.4639			
21.217	-2.9191			
21.225	-2.3915			
21.233	-1.9127			
21.242	-1.5053			
21.25	-1.1797			
21.258	-0.9336			
21.267	-0.75433			
21.275	-0.6234			
21.283	-0.52128			
21.292	-0.43137			
21.3	-0.34232			
21.308	-0.24832			
21.317	-0.14794			
21.325	-0.042124			
21.333	0.067897			
21.342	0.18215			
21.35	0.30263			
21.358	0.43295			
21.367	0.57729			
21.375	0.73867			
21.383	0.91717			
21.392	1.1084			
21.4	1.3032			
21.408	1.4879			
21.417	1.648			
21.425	1.7718			
21.433	1.8573			
21.442	1.9181			
21.45	1.9883			
21.458	2.1229			
21.467	2.3929			
21.475	2.8728			
21.483	3.6233			
21.492	4.6713			
21.5	5.993			
21.508	7.5063			
21.517	9.0749			
21.525	10.527			
21.533	11.684			
21.542	12.394			
21.55	12.564			
21.558	12.174			
21.567	11.284			
21.575	10.018			
21.583	8.54			
21.592	7.0247			
21.6	5.6265			
21.608	4.4597			
21.617	3.5882			
21.625	3.0246			
21.633	2.7384			
21.642	2.6688			
21.65	2.7405			
21.658	2.8782			
21.667	3.0189			
21.675	3.1191			
21.683	3.1578			
21.692	3.1341			
21.7	3.0617			
21.708	2.9614			
21.717	2.8541			
21.725	2.7544			
21.733	2.6677			
21.742	2.5882			
21.75	2.5006			
21.758	2.3828			
21.767	2.2109			
21.775	1.9638			
21.783	1.6277			
21.792	1.1996			
21.8	0.68838			
21.808	0.11352			
21.817	-0.49826			
21.825	-1.1176			
21.833	-1.7177			
21.842	-2.2785			
21.85	-2.7895			
21.858	-3.2506			
21.867	-3.67			
21.875	-4.0606			
21.883	-4.4352			
21.892	-4.8017			
21.9	-5.1602			
21.908	-5.5017			
21.917	-5.8104			
21.925	-6.0678			
21.933	-6.2576			
21.942	-6.3695			
21.95	-6.4015			
21.958	-6.3598			
21.967	-6.2565			
21.975	-6.1058			
21.983	-5.9202			
21.992	-5.7064			
22	-5.4633			
22.008	-5.1814			
22.017	-4.8452			
22.025	-4.4368			
22.033	-3.9415			
22.042	-3.3537			
22.05	-2.6813			
22.058	-1.9475			
22.067	-1.1897			
22.075	-0.45465			
22.083	0.20906			
22.092	0.7593			
22.1	1.1678			
22.108	1.4243			
22.117	1.5365			
22.125	1.5262			
22.133	1.4217			
22.142	1.2513			
22.15	1.0364			
22.158	0.78921			
22.167	0.51303			
22.175	0.2049			
22.183	-0.14052			
22.192	-0.52756			
22.2	-0.95732			
22.208	-1.427			
22.217	-1.9298			
22.225	-2.4558			
22.233	-2.9924			
22.242	-3.5251			
22.25	-4.0379			
22.258	-4.5145			
22.267	-4.9398			
22.275	-5.3008			
22.283	-5.5877			
22.292	-5.7939			
22.3	-5.915			
22.308	-5.9482			
22.317	-5.891			
22.325	-5.7411			
22.333	-5.497			
22.342	-5.1595			
22.35	-4.7342			
22.358	-4.2326			
22.367	-3.6731			
22.375	-3.0805			
22.383	-2.484			
22.392	-1.9141			
22.4	-1.3991			
22.408	-0.96129			
22.417	-0.61474			
22.425	-0.36354			
22.433	-0.20219			
22.442	-0.1172			
22.45	-0.089505			
22.458	-0.097304			
22.467	-0.11859			
22.475	-0.13313			
22.483	-0.1238			
22.492	-0.077401			
22.5	0.014717			
22.508	0.15609			
22.517	0.34466			
22.525	0.57251			
22.533	0.82616			
22.542	1.0878			
